SMILES,IC50,Number_of_Atoms,Voronoi_Entropy
C1C(C2=C(CN1CC(=O)N)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,114.0,28,1.006214565944081
CN1CCN(CC1)S(=O)(=O)N2CC(C3=C(C2)C=CC(=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,116.0,34,1.2416077061698143
CC(C)(C)N1[CH-]N(C=C1)C(C)(C)C.Cl[Au],117.0,15,0.5982695885852573
CC1=CC(=CC(=C1CC(=O)OCC(=O)C(CC2CCNC2=O)NC(=O)C(CC(C)C)NC(=O)C3=CC4=C(N3)C=CC=C4OC)C)OC,117.0,47,1.327728126573646
CC(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,122.0,31,1.2407683994540584
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)C2=NN(C=C2)C)NC(=O)C3=CC4=C(N3)C=CC=C4OC,118.0,42,1.4386165249398803
COC1=CC2=C(C=NC=C2C=C1)NC(=O)C3(CCOC4=C3C=C(C=C4)Cl)OC,118.0,28,1.3180238017106034
CCCOC1=CC(=CC(=C1)C2C=C(C(=O)N(C2=O)C3=CN=CC=C3)C4CNC(=O)NC4=O)Cl,120.0,33,1.0503510239408722
C1=CC=C(C(=C1)C#N)C2=CC(C(=O)N(C2=O)C3=CN=CC=C3)C4=CC(=CC(=C4)Cl)OCCC(F)(F)F,120.0,36,1.0211350467282188
C1=CC=C(C(=C1)C#N)C2=CN(C(=O)C(=C2)C3=CC(=CC(=C3)Cl)OCCC(F)(F)F)C4=CN=CC=C4,120.0,35,1.2087598339150845
CCCOC1=CC(=CC(=C1)C2=CC(=CN(C2=O)C3=CN=CC=C3)C4CNC(=O)NC4=O)Cl,120.0,32,1.1523610730564942
CC(C1=CC=CC=C1)NC(=O)C(C2=NC=CN=C2)N(C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)CCl,120.0,35,0.6365141682948128
C1CC(CCC1NC(=O)C(C2=CN=NC=C2)N(C3=CC=C(C=C3)C4=CC=NS4)C(=O)CCl)(F)F,120.0,34,0.9950269901795212
CC(C1=NC=CN=C1)(C(=O)NC2CCC(CC2)(F)F)N(C3=CC=C(C=C3)C4=CC=NS4)C(=O)CCl,120.0,35,1.1271721800781451
C1COCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CS4)C(=O)CCl,120.0,31,1.0844458991370884
C1=CC(=C(C=C1Cl)[N+](=O)[O-])C2=CC=C(O2)C(=O)OC3=CC(=CN=C3)Cl,122.0,25,1.194453006323357
C=CC(=O)N(C1=CN=CC2=CC=CC=C21)C(=O)C3CCOC4=C3C=C(C=C4)Cl,122.0,28,0.4659992569610426
C1=CC=C2C(=C1)C=CC=C2C(=O)OC3=CC(=CN=C3)Cl,124.0,20,0.8675632284814612
COC1(CCOC2=CC(=C(C=C21)Cl)F)C(=O)NC3=CN=CC4=CC=CC=C43,124.0,27,1.2422550455140853
CC(C)CC(C(=O)NC(CC1CCCNC1=O)C(=O)COC(=O)C2=CC=CC=N2)NC(=O)C3=CC4=C(N3)C=CC=C4OC,126.0,43,1.278062823009629
C1C(C(=O)NC(=O)N1)C2=CC(C(=O)N(C2=O)C3=CN=CC=C3)C4=CC(=CC(=C4)Cl)OCC5=CC=CC=C5,128.0,37,1.3909399829467899
C1=CC=C2C(=C1)C(=O)N([Se]2)C3=CC=C(C=C3)C(=O)O,130.0,19,1.077556327066801
C1=CC=C2C(=C1)C(=O)N(S2)C3=CC=CC=C3N,130.0,17,1.0821955300387673
CCCCC1CCC(CC1)OC(=O)NC(CC(C)C)C(=O)NC(CC2CCNC2=O)C=O,1000.0,32,1.3209711040904644
CN1CC(C(=O)NC1=O)C2=CN(C(=O)C(=C2)C3=CC(=C(C(=C3)Cl)F)OCC4=C(N=CO4)C(F)(F)F)C5=CN=CC=C5,130.0,41,1.3161024894516105
C1CC(CCC1NC(=O)C(C2=CN=NC=C2)N(C3=CC=C(C=C3)C4=CN=CS4)C(=O)CCl)(F)F,130.0,34,0.9950269901795212
CC(C1=NC=CN=C1)(C(=O)NC2CCC(CC2)(F)F)N(C3=CC=C(C=C3)C4=CC=NS4)C(=O)CCl,130.0,35,1.1271721800781451
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC)NC(=O)C2=CC3=CC=CC=C3N2,131.0,33,1.2627030334048497
CC1=C(OC=N1)COC2=CC(=CC(=C2)C3=CC(=CN(C3=O)C4=CN=CC=C4)C5CNC(=O)NC5=O)Cl,131.0,36,1.2371200837784608
COC1=CC2=C(C=NC=C2C=C1)NC(=O)C3CCNC4=CC(=C(C=C34)Cl)Cl,131.0,27,1.2511559833636317
CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=C(C3=C(N2)C=CC(=C3OC)C(F)(F)F)C(F)(F)F,131.0,41,1.4755337281678351
CC(C)CCC(C(=O)NC(CC1CCNC1=O)C(=O)COC)N(C)C(=O)C2=CC3=CC=CC=C3N2,131.0,35,1.3258046541761854
C1=CC=C2C(=C1)C=NC=C2NC(=O)CC3=CC(=C(C=C3)Cl)Cl,261.0,22,0.9251290835720823
CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)C2=C(C=CC=C2Cl)Cl)NC(=O)C3CCCO3,133.0,39,1.3221884301910032
COC1=CC=CC2=C1C=C(N2)C(=O)NC(CC3CCCCC3)C(=O)NC(CC4CCNC4=O)C(=O)COCC5=CC=CC=C5,133.0,44,1.397646056112887
C1C(CN1)CS(=O)(=O)N2CC(C3=C(C2)C=CC(=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,135.0,32,1.4196325712483986
C1CC(C(C1)S(=O)(=O)N2CC(C3=C(C2)C=CC(=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54)O,137.0,33,1.33859761973205
C1COCCN1S(=O)(=O)N2CC(C3=C(C2)C=CC(=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,138.0,33,1.2568032738161419
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)C2(CCCCC2)C)NC(=O)C3=CC4=C(N3)C=CC=C4OC,139.0,43,1.5293780756751794
CN(C)S(=O)(=O)N1CC(C2=C(C1)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,139.0,30,1.327362863420189
CC1(C2C1C(N(C2)C(=O)C(C(C)(C)C)NC(=O)C(F)(F)F)C(=O)NC(CC3CCNC3=O)C#N)CO,139.0,36,1.5008045603553888
C1=CC(=C(C(=C1CNNC(=O)C(CO)N)O)O)O,180.0,18,0.6730116670092565
CN1C(=O)N(C(=O)S1)CC2=CC=CC=C2,140.0,15,1.0042424730540764
CC(=O)N1CC2=CC=CC=C2CC1C(=O)OC3=CC(=CN=C3)Cl,140.0,23,0.8608513906312316
CCCOC1=CC(=CC(=C1)C2C=C(C(=O)N(C2=O)C3=CN=CC=C3)C4=CC=CC=C4C#N)Cl,140.0,33,1.1051267888104865
CCCOC1=CC(=CC(=C1)C2=CC(=CN(C2=O)C3=CN=CC=C3)C4=CC=CC=C4C#N)Cl,140.0,32,1.1553465425096352
CC(C1=CN=CN=C1)(C(=O)NC2CCC(CC2)(F)F)N(C3=CC=C(C=C3)C4=CC=NO4)C(=O)CCl,140.0,35,1.1271721800781451
C1COCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CS4)C(=O)CCl,140.0,31,1.0844458991370884
C1CCC(CC1)CC(C(=O)NN(CCC(=O)N)C(=O)CF)NC(=O)C2=CC3=CC=CC=C3N2,140.0,33,1.1877750348323688
CS(=O)(=O)N1CC(C2=C(C1)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,141.0,28,1.1615913343294533
COC1(CCOC2=C1C=C(C=C2)Cl)C(=O)NC3=C4C=C(C=CC4=CN=C3)NS(=O)(=O)C,145.0,31,1.4481540469570857
CCOC(=O)C1=C(N(C2=C1C=C(C=C2)N(C(=O)C3=CC=CO3)S(=O)(=O)C)S(=O)(=O)C)C,282.0,31,1.4146609084970425
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)CC2=CC=CC=C2OC)NC(=O)C3=CC4=C(N3)C=CC=C4OC,147.0,45,1.3456352757931895
CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=CC3=C(N2)C=CC=C3OC(F)(F)F,147.0,36,1.4439650143117913
CNS(=O)(=O)N1CC(C2=C(C1)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,149.0,29,1.327362863420189
CN1CCN(CC1)C(C2=CC=C(C=C2)C(F)(F)F)C3=C(C4=C(C=CC=N4)C=C3)O,150.0,29,0.8864644756797975
CC(C)CC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC2CSCC3=CC(=CC(=C3)CSCC(NC(=O)C4CCCN4C(=O)CNC(=O)C(NC(=O)CNC(=O)CNC(=O)CNC2=O)CCC(=O)O)C(=O)NCC(=O)N)CSCC(C(=O)N1)NC(=O)C(C)N)CC5=CC=CC=C5)CC(C)C)CC(=O)O)CC6=CC=CC=C6,150.0,119,1.6096999156595597
CC(C1=CC=CC2=CC=CC=C21)N3CCC(CC3)C(=O)NCC4=CC(=CC=C4)F,150.0,29,1.2930224700643995
C1=CC=C2C(=C1)C(=O)N([Se]2)C3=CC(=CC=C3)[N+](=O)[O-],150.0,19,1.2798542258336674
CC(C)CC(C(=O)NC(CC1CCNC1=O)C=O)NC(=O)OC2CCCCC2,650.0,28,1.2110440167801229
CCCC1CCC(CC1)OC(=O)NC(CC(C)C)C(=O)NC(CC2CCNC2=O)C(O)S(=O)(=O)[O-],280.0,35,1.3416881908774518
CCCCC1CCC(CC1)OC(=O)NC(CC(C)C)C(=O)NC(CC2CCNC2=O)C(O)S(=O)(=O)[O-],900.0,36,1.3596152569621447
C1CNC2=CC(=C(C=C2C1C(=O)NC3=C4C=C(C=CC4=CN=C3)F)Cl)Cl,150.0,26,0.8314025204956377
C1COCC1NC(=O)C(C2=NC=CN=C2)N(C3=CC=C(C=C3)C4=CC=NO4)C(=O)CCl,150.0,31,1.0844458991370884
C1CC(C1)CC(C(=O)NN(CCC(=O)N)C(=O)C(F)Cl)NC(=O)C2=NC=CN=C2,150.0,29,1.089871122271088
CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,151.0,32,1.46513240983662
C1=CC=C(C=C1)C2=NC3=NC=NN3C(=C2)SC4=NN=C(O4)C5=CC=CS5,221.0,26,1.094780226007948
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)CO)N(C)C(=O)C2=CC3=CC=CC=C3N2,152.0,33,1.0722550961286252
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)C2=CN(C=N2)C)NC(=O)C3=CC4=C(N3)C=CC=C4OC,152.0,42,1.4386165249398803
C1COCC1S(=O)(=O)N2CC(C3=C(C2)C=CC(=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,152.0,32,1.3377348363780972
CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=CC3=C(C=CC=C3N2)C(F)(F)F,152.0,35,1.50966452851862
C1CC2CN(C(C2C1)C(=O)NC(CC3CCNC3=O)C=O)C(=O)C4=CC5=CC=CC=C5N4,153.0,32,1.3306281089500502
C1CC2CN(C(C2C1)C(=O)NC(CC3CCNC3=O)C=O)C(=O)C4=CC5=CC=CC=C5N4,153.0,32,1.3306281089500502
C1CNC2=CC(=C(C=C2C1C(=O)NC3=CN=CC4=CC=CC=C43)Cl)Cl,154.0,25,0.8033149761408755
CN1C(=CC=N1)C(=O)N2CC(C3=C(C2)C=CC(=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,155.0,32,1.0376517997982746
CC1COC2=C(C1C(=O)NC3=CN=CC4=CC=CC=C43)C=C(C=C2)Cl,164.0,25,0.7589367727620596
C1C(NC1=O)OC2=CC(=CC(=C2)CC(=O)NC3=CN=CC4=CC=CC=C43)Cl,203.0,27,1.1499171377909299
CCCCCCNC(=O)N1C=C(C(=O)NC1=O)F,350.0,18,1.0670895187820832
C1=CC(=CN=C1)CNC(=S)SCC2=C(SC(=C2)Cl)Cl,160.0,19,1.2636544318820966
CC1=C(C(=CC=C1)C)C(=O)OCC(=O)C(CC2CCNC2=O)NC(=O)C(CC(C)C)NC(=O)C3=CC4=C(N3)C=CC=C4OC,160.0,44,1.361355662112668
C1COCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl,160.0,31,1.0844458991370884
CC(C)CC(C(=O)NN(CCC(=O)N)C(=O)CF)NC(=O)OC1=CC2=C(N1)C=CC=C2OC,160.0,33,1.2112465729695872
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)C2CC2)NC(=O)C3=CC4=C(N3)C=CC=C4OC,180.0,39,1.385502703902992
CC(C)(C)C1=CC=C(C=C1)C2=NN=C(O2)SC3=CN=C(S3)[N+](=O)[O-],164.0,24,1.235144651532666
C1=CN=CC=C1C(=O)OC2=CC(=CN=C2)Cl,164.0,16,0.9002560512685369
CC1=NOC=C1C(=O)N2CC(C3=C(C2)C=CC(=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,168.0,32,1.1513796233296811
CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=C(C3=C(N2)C=CC=C3OC)C(F)(F)F,168.0,37,1.4660523275112767
C1C(C2=C(CN1S(=O)(=O)CC3(CNC3)C#N)C=CC(=C2)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,169.0,34,1.3934756569019637
C1=CC=C(C=C1)CN2C(=O)C3=CC=CC=C3S2,170.0,17,0.9743147528693494
C1CC1COC2=CC(=CC(=C2)C3C=C(C(=O)N(C3=O)C4=CN=CC=C4)C5=CC=CC=C5C#N)Cl,170.0,34,1.0512435186197397
C1CC1COC2=CC(=CC(=C2)C3=CC(=CN(C3=O)C4=CN=CC=C4)C5=CC=CC=C5C#N)Cl,170.0,33,1.0635215028672123
CC1=C(C=C(C=C1)NC2CNC2)C(=O)NC(C)C3=CC=CC(=C3)C4=CC=C(S4)CNC5CCC(C5)O,170.0,36,1.3645677563650134
CC(C1=CC=CC=C1)NC(=O)C(C2=CN=CC=C2)N(C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)CCl,170.0,35,0.6365141682948128
C1CC(CCC1NC(=O)C(C2=NC=CN=C2)N(C3=C(C=C(C=C3)OC(F)(F)F)C#N)C(=O)CCl)(F)F,170.0,36,1.2370423570500069
COC(=O)C1=CC=C(N1)NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CS4)C(=O)CCl,170.0,35,1.2018230237648533
C1CC(CC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl)(F)F,170.0,33,1.123696198583954
C1=CC=C2C(=C1)N=NN2CC(=O)N(CC3=CC(=CC=C3)Cl)C4=NC=C(C=C4)C5=CNN=C5,214.0,32,1.1922589317770562
CCN1C(=C(C(=N1)C)Br)C(=O)NC(CC(C)C)C(=O)NC(CC2CCNC2=O)C#N,173.0,30,1.3377873348080624
C1COC2=C(C1C(=O)NC3=C4C=C(C=CC4=CN=C3)O)C=C(C=C2)Cl,176.0,25,0.8608513906312316
CC1=NN(C(=C1Cl)C(=O)NC(CC(C)(C)C)C(=O)NC(CC2CCNC2=O)C#N)C,176.0,30,1.3895851727807598
C1CCC(CC1)CC(C(=O)NC(CC2CCNC2=O)C(=O)C(=O)NCC3=CC=CC=C3)NC(=O)C=CC4=CC=CC=C4,710.0,42,1.2474907586544604
C1CC(CCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CC=NO4)C(=O)C(F)Cl)(F)F,180.0,35,0.9999375490272633
CC(C)(C)CC(C(=O)NN(CCC(=O)N)C(=O)C(F)Cl)NC(=O)C1=NC2=CC=CC=C2N1,180.0,32,1.4239032454127065
C1CNC2=C(C1C(=O)NC3=CN=CC4=CC=CC=C43)C=C(C=C2)Cl,230.0,24,0.8304717124362917
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)C2CC2)NC(=O)C3=CC4=C(N3)C=CC=C4OC,182.0,39,1.385502703902992
C1COC2=CC(=C(C=C2C1C(=O)NC3=CN=CC4=CC=CC=C43)Cl)F,450.0,25,0.8033149761408755
COC1(CCOC2=C1C=C(C=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,236.0,26,1.2511559833636317
CC(C)CC(C(=O)NC(CC1CCCNC1=O)C=O)NC(=O)C(C(C)C)NC(=O)C2=CC=NC=C2,186.0,35,0.8823830530748153
CCC(C(C(=O)N1CC2C(C1C(=O)NC(CC3CCNC3=O)C#N)C2(C)C)NC(=O)C(F)(F)F)C(F)(F)F,188.0,38,1.2776737260851796
CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CC(C7(C6(CCC7C8=CC(=O)OC8)O)C)O)C)C)C)O)O,190.0,55,1.260046589217558
CC(C)CC(C(=O)NC(CCC(=O)N(C)C)C(=O)CO)NC(=O)C1=CC2=C(N1)C=CC=C2OC,190.0,34,1.3188394881312493
C1COC2=C(C1C(=O)NC3=CN=CC4=CC=CC=C43)C=C(C=C2)Cl,246.0,24,0.8304717124362917
CCCC(C)OC1=CC(=CC(=C1)C2C=C(C(=O)N(C2=O)C3=CN=CC=C3)C4CNC(=O)NC4=O)Cl,190.0,35,1.0008048470763757
COC1=C(C=C(C=C1)Cl)OCCNC(=O)C2=CC(=O)N=C3C2C(=CC=C3)OC,874.0,28,1.1199903556503674
C1CC(CC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl)(F)F,190.0,33,1.123696198583954
C1CC(CCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CC=NS4)C(=O)CCl)(F)F,190.0,34,0.9950269901795212
COC1(CCOC2=C1C=C(C=C2F)F)C(=O)NC3=CN=CC4=CC=CC=C43,191.0,27,1.2422550455140853
CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=CC3=C(N2)C=CC(=C3)C(F)(F)F,192.0,35,1.4569268829081041
COC1=CC(=C(C=C1)C=CC(=O)N2CC3CCCC3C2C(=O)NC(CC4CCNC4=O)C=O)OC,196.0,35,1.298077406452795
C1C(C2=CC(=C(C=C2NC1=O)Cl)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,196.0,26,0.8314025204956377
COC1=CC(=C(C=C1)C=CC(=O)N2CC3CCCC3C2C(=O)NC(CC4CCNC4=O)C=O)OC,196.0,35,1.298077406452795
COC1=C(C=CC(=C1)C2=CNN=C2)N(CC3=CC(=CC=C3)Cl)C(=O)CN4C5=CC=CC=C5N=N4,208.0,34,1.282713519111391
CC(C)CC(CC(=O)NO)C(=O)NC(C(=O)NC(C)C(=O)NCCN)C(C)(C)C,200.0,29,1.248780543356486
COC1=CC=CC(=C1)C(=O)NC2=NC(=NN2)SCC3=CC=C(C=C3)Cl,200.0,25,1.235144651532666
CC1=C(C=CC(=C1)C2=CC(=C(C=C2)NN=C3C=CC4=C(C3=O)C(=C(C=C4S(=O)(=O)[O-])S(=O)(=O)[O-])N)C)NN=C5C=CC6=C(C5=O)C(=C(C=C6S(=O)(=O)[O-])S(=O)(=O)[O-])N,200.0,58,1.549596387577481
CC(C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(CSCC2=CC3=CC(=C2)CSCC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(CSC3)C(=O)N1)CC(=O)O)CO)CCCN=C(N)N)C(C)O)NC(=O)C(C)N)C(=O)NCC(=O)N)CC4=CC=CC=C4)CC5=CC=CC=C5)CC(=O)O)CC6=CC=C(C=C6)O)O,200.0,130,1.5708822310855135
CC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC2CSCC3=CC(=CC(=C3)CSCC(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC2=O)C(C)C)CC4=CC=C(C=C4)O)CC(=O)O)CCCN=C(N)N)CC5=CC=CC=C5)C(=O)NCC(=O)N)CSCC(C(=O)NC(C(=O)NC(C(=O)N1)CCCN=C(N)N)CC(C)C)NC(=O)C(C)N)CC(=O)O)CCC(=O)O)CCC(=O)N,200.0,140,1.642829659838968
C1=CC=C2C(=C1)N=NN2OC(=O)C(=O)C3=CC4=C(C=C3)NC=C4,200.0,23,1.0547209169068124
CCCCC1CCC(CC1)OC(=O)NC(CC(C)C)C(=O)NC(CC2CCNC2=O)C(O)S(=O)(=O)O,1000.0,36,1.3596152569621447
C1COCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl,200.0,31,1.0844458991370884
C1C(C2=C(CN1C(=O)CC#N)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,204.0,29,0.8451132568429528
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)C2=C(C=CC=C2OC)OC)NC(=O)C3=CC4=C(N3)C=CC=C4OC,205.0,46,1.3660821984163667
C1COC2=CC(=C(C=C2C1C(=O)NC3=CN=CC4=CC=CC=C43)Cl)Cl,309.0,25,0.8033149761408755
COC1=C(C=CC(=C1)N(CC2=CC(=CC=C2)Cl)C(=O)CN3C4=CC=CC=C4N=N3)C5CNNC5,328.0,34,1.0133126873497391
CS(=O)(=O)N1CC(C2=C(C1)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,207.0,28,1.1615913343294533
C1CSC2=C(C1C(=O)NC3=CN=CC4=CC=CC=C43)C=C(C=C2)Cl,207.0,24,0.8304717124362917
C1=CC=C(C(=C1)C2=CC=C(O2)C(=O)OC3=CC(=CN=C3)Cl)[N+](=O)[O-],208.0,24,1.157373298222901
C1C(C2=C(C=CC(=C2)Cl)C(=O)N1)C(=O)NC3=CN=CC4=CC=CC=C43,208.0,25,0.8033149761408755
CC(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=C(C3=C(N2)C=CC(=C3OC)F)F,208.0,34,1.3229646733203615
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)C2=C(C=CC=C2OC)OC)NC(=O)C3=CC4=C(N3)C=CC=C4OC,210.0,46,1.3660821984163667
CC1=C(C=C(C=C1)NC2CNC2)C(=O)NC(C)C3=CC=CC(=C3)C4=CC=C(S4)CNC5CCC(C5)O,210.0,36,1.3645677563650134
C1CC(CCC1NC(=O)C(C2=NC=CN=C2)N(C3=CC=C(C=C3)C4=CC=NS4)C(=O)CCl)(F)F,210.0,34,0.9950269901795212
CCS(=O)(=O)N1CC(C2=C(C1)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,211.0,29,1.327362863420189
COCCS(=O)(=O)N1CC(C2=C(C1)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,213.0,31,1.3679648549368264
C1C(C2=C(CN1S(=O)(=O)C3=NC=CN3)C=CC(=C2)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,217.0,32,1.3377348363780972
C1=CC=C(C(=C1)NC(=O)NC2=CC=CC(=C2)C(F)(F)F)SC3=NC=C(S3)[N+](=O)[O-],219.0,29,1.4006617632480736
CCN(CC)C(=S)SSC(=S)N(CC)CC,220.0,16,0.9743147528693494
C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,260.0,23,0.7298712099831165
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)C)NC(=O)C2=CC3=C(N2)C=CC=C3OC,220.0,37,1.3185593505475413
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)C)NC(=O)C2=CC3=C(N2)C=CC=C3OC,220.0,37,1.3185593505475413
C1CC1NC(=O)C(C2=CN=CC=C2)N(C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)CCl,220.0,30,0.9773202089564674
C1COCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl,220.0,31,1.0844458991370884
CN1C=NC=C1C(=O)N2CC(C3=C(C2)C=CC(=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,224.0,32,1.1513796233296811
COC(=O)N1CC(C2=C(C1)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,224.0,28,0.8277381569989198
COC1(CCOC2=C1C=C(C=C2F)F)C(=O)NC3=CN=CC4=CC=CC=C43,225.0,27,1.2422550455140853
COC1=CC2=C(C=NC=C2C=C1)NC(=O)C3CCOC4=C3C=C(C=C4)Cl,370.0,26,1.2654130965141723
CC1=NN(C(=C1Cl)C(=O)NC(CC(C)C)C(=O)NC(CC2CCNC2=O)C#N)C,226.0,29,1.3194222729952843
CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=CC3=C(N2)C=C(C=C3)C(F)(F)F,227.0,35,1.507933484976703
C1=CC(=C2C=CNC2=C1)C(=O)OC3=CC(=CN=C3)Br,227.0,19,0.9347698978582794
CC1=CC2=C(S1)C=NC=C2NC(=O)C3CCOC4=C3C=C(C=C4)Cl,228.0,24,1.0775733728921972
CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CCC7(C6(CCC7C8=CC(=O)OC8)O)C)C)C)C)O)O,230.0,54,1.274498586596547
CCCNC(=O)C1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3S2,230.0,22,1.1709971261162124
CC1=C(C=C(C=C1)N)C(=O)NC(C)C2=CC=CC3=CC=CC=C32,600.0,23,0.8587409130062869
C1=CC(=CC2=C1C=CN2)C(=O)OC3=CC(=CN=C3)Cl,586.0,19,0.8599672810355049
CC(C)CC(C(=O)NC(CC1CCNC1=O)C=O)NC(=O)C(CC2=CC=CC3=CC=CC=C32)NC(=O)OCC4=CC=CC=C4,230.0,44,1.2315484552483538
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)C(C)(C)C)NC(=O)C2=CC3=C(N2)C=CC=C3OC,230.0,40,1.4853727765407825
C1=CC(=CC2=C1C=CN2)C(=O)OC3=NC=CC(=C3)Cl,230.0,19,0.9164648855394713
CCCC1CCC(CC1)OC(=O)NC(CC(C)C)C(=O)NC(CC2CCNC2=O)C(O)S(=O)(=O)O,230.0,35,1.3416881908774518
CC(C)CC(C(=O)NC(CC1CCNC1=O)C=O)NC(=O)C(CC2=CC=CC3=CC=CC=C32)NC(=O)OCC4=CC=CC=C4,230.0,44,1.2315484552483538
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)C(C)(C)C)NC(=O)C2=CC3=C(N2)C=CC=C3OC,230.0,40,1.4853727765407825
CC(C)(C)C1=CC=C(C=C1)N(C(=O)CCl)C(C)(C2=CN=CC=C2)C(=O)NC3CCCCC3,230.0,32,1.2034398583324188
CC1CC(C2=C(O1)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,524.0,25,0.8608513906312316
C1C(C2=C(CN1S(=O)(=O)CCO)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,232.0,30,1.3418952129979382
