CID,IC50,SMILES,MolecularWeight,NumAtoms,NumTorsions
156907375,111.0,C1CNC(=O)C1CC(C=O)NC(=O)C(CC2=CC=CC=C2)NC(=O)C3=CC4=C(N3)C=CC(=C4)F,464.5,34,9
162396406,111.0,CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=C(C3=C(C=CC(=C3N2)C(F)(F)F)OC)C(F)(F)F,589.5,41,8
72992186,112.0,CCOCC(=O)C(CC1CCNC1=O)NC(=O)C(CC(C)(C)C)NC(=O)C2=CC3=CC=CC=C3N2,484.6,35,11
154702366,112.0,CCOCC(=O)C(CC1CCNC1=O)NC(=O)C(CC(C)(C)C)NC(=O)C2=CC3=CC=CC=C3N2,484.6,35,11
156906921,112.0,CC1=C(C=NC=C1)C(C(=O)NCCC2=CC(=CC=C2)F)N(C3=CC=C(C=C3)C(C)(C)C)C(=O)C4=CC=CO4,513.6,38,8
155801617,113.0,CC1=C(C=C(C=C1)NC2CNC2)C(=O)NC(C)C3=CC=CC(=C3)C4=CC=C(S4)CNC5CCC(C5)O,504.7,36,9
156906309,114.0,C1C(C2=C(CN1CC(=O)N)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,394.9,28,4
156906221,116.0,CN1CCN(CC1)S(=O)(=O)N2CC(C3=C(C2)C=CC(=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,500.0,34,4
156907237,117.0,CC(C)(C)N1[CH-]N(C=C1)C(C)(C)C.Cl[Au],413.72,15,0
162396370,117.0,CC1=CC(=CC(=C1CC(=O)OCC(=O)C(CC2CCNC2=O)NC(=O)C(CC(C)C)NC(=O)C3=CC4=C(N3)C=CC=C4OC)C)OC,648.7,47,15
162396429,122.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,443.9,31,8
156882245,118.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)C2=NN(C=C2)C)NC(=O)C3=CC4=C(N3)C=CC=C4OC,580.6,42,13
156906327,118.0,COC1=CC2=C(C=NC=C2C=C1)NC(=O)C3(CCOC4=C3C=C(C=C4)Cl)OC,398.8,28,4
155803124,120.0,CCCOC1=CC(=CC(=C1)C2C=C(C(=O)N(C2=O)C3=CN=CC=C3)C4CNC(=O)NC4=O)Cl,468.9,33,6
155803139,120.0,C1=CC=C(C(=C1)C#N)C2=CC(C(=O)N(C2=O)C3=CN=CC=C3)C4=CC(=CC(=C4)Cl)OCCC(F)(F)F,511.9,36,6
156023325,120.0,C1=CC=C(C(=C1)C#N)C2=CN(C(=O)C(=C2)C3=CC(=CC(=C3)Cl)OCCC(F)(F)F)C4=CN=CC=C4,495.9,35,6
156023326,120.0,CCCOC1=CC(=CC(=C1)C2=CC(=CN(C2=O)C3=CN=CC=C3)C4CNC(=O)NC4=O)Cl,452.9,32,6
162396333,120.0,CC(C1=CC=CC=C1)NC(=O)C(C2=NC=CN=C2)N(C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)CCl,485.0,35,8
162533820,120.0,C1CC(CCC1NC(=O)C(C2=CN=NC=C2)N(C3=CC=C(C=C3)C4=CC=NS4)C(=O)CCl)(F)F,506.0,34,7
162533831,120.0,CC(C1=NC=CN=C1)(C(=O)NC2CCC(CC2)(F)F)N(C3=CC=C(C=C3)C4=CC=NS4)C(=O)CCl,520.0,35,7
162533846,120.0,C1COCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CS4)C(=O)CCl,457.9,31,7
16204323,122.0,C1=CC(=C(C=C1Cl)[N+](=O)[O-])C2=CC=C(O2)C(=O)OC3=CC(=CN=C3)Cl,379.1,25,4
156906690,122.0,C=CC(=O)N(C1=CN=CC2=CC=CC=C21)C(=O)C3CCOC4=C3C=C(C=C4)Cl,392.8,28,3
16203908,124.0,C1=CC=C2C(=C1)C=CC=C2C(=O)OC3=CC(=CN=C3)Cl,283.71,20,2
156906347,124.0,COC1(CCOC2=CC(=C(C=C21)Cl)F)C(=O)NC3=CN=CC4=CC=CC=C43,386.8,27,3
156023317,126.0,CC(C)CC(C(=O)NC(CC1CCCNC1=O)C(=O)COC(=O)C2=CC=CC=N2)NC(=O)C3=CC4=C(N3)C=CC=C4OC,591.7,43,13
155803127,128.0,C1C(C(=O)NC(=O)N1)C2=CC(C(=O)N(C2=O)C3=CN=CC=C3)C4=CC(=CC(=C4)Cl)OCC5=CC=CC=C5,516.9,37,6
192654,130.0,C1=CC=C2C(=C1)C(=O)N([Se]2)C3=CC=C(C=C3)C(=O)O,318.20,19,2
81434740,130.0,C1=CC=C2C(=C1)C(=O)N(S2)C3=CC=CC=C3N,242.30,17,1
154584294,1000.0,CCCCC1CCC(CC1)OC(=O)NC(CC(C)C)C(=O)NC(CC2CCNC2=O)C=O,451.6,32,12
156596259,130.0,CN1CC(C(=O)NC1=O)C2=CN(C(=O)C(=C2)C3=CC(=C(C(=C3)Cl)F)OCC4=C(N=CO4)C(F)(F)F)C5=CN=CC=C5,591.9,41,6
162533803,130.0,C1CC(CCC1NC(=O)C(C2=CN=NC=C2)N(C3=CC=C(C=C3)C4=CN=CS4)C(=O)CCl)(F)F,506.0,34,7
162533835,130.0,CC(C1=NC=CN=C1)(C(=O)NC2CCC(CC2)(F)F)N(C3=CC=C(C=C3)C4=CC=NS4)C(=O)CCl,520.0,35,7
70330987,131.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC)NC(=O)C2=CC3=CC=CC=C3N2,456.5,33,11
156023332,131.0,CC1=C(OC=N1)COC2=CC(=CC(=C2)C3=CC(=CN(C3=O)C4=CN=CC=C4)C5CNC(=O)NC5=O)Cl,505.9,36,6
156906332,131.0,COC1=CC2=C(C=NC=C2C=C1)NC(=O)C3CCNC4=CC(=C(C=C34)Cl)Cl,402.3,27,3
162396407,131.0,CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=C(C3=C(N2)C=CC(=C3OC)C(F)(F)F)C(F)(F)F,589.5,41,8
162533621,131.0,CC(C)CCC(C(=O)NC(CC1CCNC1=O)C(=O)COC)N(C)C(=O)C2=CC3=CC=CC=C3N2,484.6,35,12
156906825,261.0,C1=CC=C2C(=C1)C=NC=C2NC(=O)CC3=CC(=C(C=C3)Cl)Cl,331.2,22,3
70331005,133.0,CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)C2=C(C=CC=C2Cl)Cl)NC(=O)C3CCCO3,584.5,39,11
70331006,133.0,COC1=CC=CC2=C1C=C(N2)C(=O)NC(CC3CCCCC3)C(=O)NC(CC4CCNC4=O)C(=O)COCC5=CC=CC=C5,602.7,44,14
156906300,135.0,C1C(CN1)CS(=O)(=O)N2CC(C3=C(C2)C=CC(=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,471.0,32,5
156906246,137.0,C1CC(C(C1)S(=O)(=O)N2CC(C3=C(C2)C=CC(=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54)O,486.0,33,4
156906217,138.0,C1COCCN1S(=O)(=O)N2CC(C3=C(C2)C=CC(=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,487.0,33,4
156882195,139.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)C2(CCCCC2)C)NC(=O)C3=CC4=C(N3)C=CC=C4OC,596.7,43,13
156906291,139.0,CN(C)S(=O)(=O)N1CC(C2=C(C1)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,444.9,30,4
162396446,139.0,CC1(C2C1C(N(C2)C(=O)C(C(C)(C)C)NC(=O)C(F)(F)F)C(=O)NC(CC3CCNC3=O)C#N)CO,515.5,36,7
2327,180.0,C1=CC(=C(C(=C1CNNC(=O)C(CO)N)O)O)O,257.24,18,5
4124851,140.0,CN1C(=O)N(C(=O)S1)CC2=CC=CC=C2,222.27,15,2
75050612,140.0,CC(=O)N1CC2=CC=CC=C2CC1C(=O)OC3=CC(=CN=C3)Cl,330.8,23,2
155803118,140.0,CCCOC1=CC(=CC(=C1)C2C=C(C(=O)N(C2=O)C3=CN=CC=C3)C4=CC=CC=C4C#N)Cl,457.9,33,6
155803729,140.0,CCCOC1=CC(=CC(=C1)C2=CC(=CN(C2=O)C3=CN=CC=C3)C4=CC=CC=C4C#N)Cl,441.9,32,6
162533839,140.0,CC(C1=CN=CN=C1)(C(=O)NC2CCC(CC2)(F)F)N(C3=CC=C(C=C3)C4=CC=NO4)C(=O)CCl,503.9,35,7
162533848,140.0,C1COCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CS4)C(=O)CCl,457.9,31,7
162680113,140.0,C1CCC(CC1)CC(C(=O)NN(CCC(=O)N)C(=O)CF)NC(=O)C2=CC3=CC=CC=C3N2,459.5,33,9
156906198,141.0,CS(=O)(=O)N1CC(C2=C(C1)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,415.9,28,3
156906272,145.0,COC1(CCOC2=C1C=C(C=C2)Cl)C(=O)NC3=C4C=C(C=CC4=CN=C3)NS(=O)(=O)C,461.9,31,5
22333242,282.0,CCOC(=O)C1=C(N(C2=C1C=C(C=C2)N(C(=O)C3=CC=CO3)S(=O)(=O)C)S(=O)(=O)C)C,468.5,31,6
162396359,147.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)CC2=CC=CC=C2OC)NC(=O)C3=CC4=C(N3)C=CC=C4OC,620.7,45,15
162396416,147.0,CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=CC3=C(N2)C=CC=C3OC(F)(F)F,507.5,36,8
156906290,149.0,CNS(=O)(=O)N1CC(C2=C(C1)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,430.9,29,4
3878766,150.0,CN1CCN(CC1)C(C2=CC=C(C=C2)C(F)(F)F)C3=C(C4=C(C=CC=N4)C=C3)O,401.4,29,3
52949270,150.0,CC(C)CC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC2CSCC3=CC(=CC(=C3)CSCC(NC(=O)C4CCCN4C(=O)CNC(=O)C(NC(=O)CNC(=O)CNC(=O)CNC2=O)CCC(=O)O)C(=O)NCC(=O)N)CSCC(C(=O)N1)NC(=O)C(C)N)CC5=CC=CC=C5)CC(C)C)CC(=O)O)CC6=CC=CC=C6,1716.0,119,18
73659186,150.0,CC(C1=CC=CC2=CC=CC=C21)N3CCC(CC3)C(=O)NCC4=CC(=CC=C4)F,390.5,29,5
88621273,150.0,C1=CC=C2C(=C1)C(=O)N([Se]2)C3=CC(=CC=C3)[N+](=O)[O-],319.18,19,2
154584288,650.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C=O)NC(=O)OC2CCCCC2,395.5,28,9
154584289,280.0,CCCC1CCC(CC1)OC(=O)NC(CC(C)C)C(=O)NC(CC2CCNC2=O)C(O)S(=O)(=O)[O-],518.6,35,12
154584292,900.0,CCCCC1CCC(CC1)OC(=O)NC(CC(C)C)C(=O)NC(CC2CCNC2=O)C(O)S(=O)(=O)[O-],532.7,36,13
156906278,150.0,C1CNC2=CC(=C(C=C2C1C(=O)NC3=C4C=C(C=CC4=CN=C3)F)Cl)Cl,390.2,26,2
162533841,150.0,C1COCC1NC(=O)C(C2=NC=CN=C2)N(C3=CC=C(C=C3)C4=CC=NO4)C(=O)CCl,441.9,31,7
162680163,150.0,C1CC(C1)CC(C(=O)NN(CCC(=O)N)C(=O)C(F)Cl)NC(=O)C2=NC=CN=C2,428.8,29,9
162396422,151.0,CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=CC3=C(N2)C=CC(=C3)Cl,458.0,32,7
11840831,221.0,C1=CC=C(C=C1)C2=NC3=NC=NN3C(=C2)SC4=NN=C(O4)C5=CC=CS5,378.4,26,4
70331002,152.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)CO)N(C)C(=O)C2=CC3=CC=CC=C3N2,456.5,33,10
156882246,152.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)C2=CN(C=N2)C)NC(=O)C3=CC4=C(N3)C=CC=C4OC,580.6,42,13
156906297,152.0,C1COCC1S(=O)(=O)N2CC(C3=C(C2)C=CC(=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,472.0,32,4
162396425,152.0,CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=CC3=C(C=CC=C3N2)C(F)(F)F,491.5,35,7
155803076,153.0,C1CC2CN(C(C2C1)C(=O)NC(CC3CCNC3=O)C=O)C(=O)C4=CC5=CC=CC=C5N4,436.5,32,6
162533637,153.0,C1CC2CN(C(C2C1)C(=O)NC(CC3CCNC3=O)C=O)C(=O)C4=CC5=CC=CC=C5N4,436.5,32,6
156906737,154.0,C1CNC2=CC(=C(C=C2C1C(=O)NC3=CN=CC4=CC=CC=C43)Cl)Cl,372.2,25,2
156906319,155.0,CN1C(=CC=N1)C(=O)N2CC(C3=C(C2)C=CC(=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,445.9,32,3
156907047,164.0,CC1COC2=C(C1C(=O)NC3=CN=CC4=CC=CC=C43)C=C(C=C2)Cl,352.8,25,2
154857116,203.0,C1C(NC1=O)OC2=CC(=CC(=C2)CC(=O)NC3=CN=CC4=CC=CC=C43)Cl,381.8,27,5
2577,350.0,CCCCCCNC(=O)N1C=C(C(=O)NC1=O)F,257.26,18,5
2806068,160.0,C1=CC(=CN=C1)CNC(=S)SCC2=C(SC(=C2)Cl)Cl,349.3,19,4
154702372,160.0,CC1=C(C(=CC=C1)C)C(=O)OCC(=O)C(CC2CCNC2=O)NC(=O)C(CC(C)C)NC(=O)C3=CC4=C(N3)C=CC=C4OC,604.7,44,13
162533772,160.0,C1COCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl,441.9,31,7
162680108,160.0,CC(C)CC(C(=O)NN(CCC(=O)N)C(=O)CF)NC(=O)OC1=CC2=C(N1)C=CC=C2OC,465.5,33,10
143139062,180.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)C2CC2)NC(=O)C3=CC4=C(N3)C=CC=C4OC,540.6,39,13
2747320,164.0,CC(C)(C)C1=CC=C(C=C1)C2=NN=C(O2)SC3=CN=C(S3)[N+](=O)[O-],362.4,24,4
16203906,164.0,C1=CN=CC=C1C(=O)OC2=CC(=CN=C2)Cl,234.64,16,2
156906318,168.0,CC1=NOC=C1C(=O)N2CC(C3=C(C2)C=CC(=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,446.9,32,3
162396404,168.0,CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=C(C3=C(N2)C=CC=C3OC)C(F)(F)F,521.5,37,8
156906216,169.0,C1C(C2=C(CN1S(=O)(=O)CC3(CNC3)C#N)C=CC(=C2)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,496.0,34,5
9834674,170.0,C1=CC=C(C=C1)CN2C(=O)C3=CC=CC=C3S2,241.31,17,2
155803138,170.0,C1CC1COC2=CC(=CC(=C2)C3C=C(C(=O)N(C3=O)C4=CN=CC=C4)C5=CC=CC=C5C#N)Cl,469.9,34,6
155803732,170.0,C1CC1COC2=CC(=CC(=C2)C3=CC(=CN(C3=O)C4=CN=CC=C4)C5=CC=CC=C5C#N)Cl,453.9,33,6
156907330,170.0,CC1=C(C=C(C=C1)NC2CNC2)C(=O)NC(C)C3=CC=CC(=C3)C4=CC=C(S4)CNC5CCC(C5)O,504.7,36,9
162396332,170.0,CC(C1=CC=CC=C1)NC(=O)C(C2=CN=CC=C2)N(C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)CCl,484.0,35,8
162533680,170.0,C1CC(CCC1NC(=O)C(C2=NC=CN=C2)N(C3=C(C=C(C=C3)OC(F)(F)F)C#N)C(=O)CCl)(F)F,531.9,36,7
162533731,170.0,COC(=O)C1=CC=C(N1)NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CS4)C(=O)CCl,511.0,35,8
162533760,170.0,C1CC(CC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl)(F)F,475.9,33,7
156027236,214.0,C1=CC=C2C(=C1)N=NN2CC(=O)N(CC3=CC(=CC=C3)Cl)C4=NC=C(C=C4)C5=CNN=C5,443.9,32,6
162396437,173.0,CCN1C(=C(C(=N1)C)Br)C(=O)NC(CC(C)C)C(=O)NC(CC2CCNC2=O)C#N,481.4,30,9
156906875,176.0,C1COC2=C(C1C(=O)NC3=C4C=C(C=CC4=CN=C3)O)C=C(C=C2)Cl,354.8,25,2
162396402,176.0,CC1=NN(C(=C1Cl)C(=O)NC(CC(C)(C)C)C(=O)NC(CC2CCNC2=O)C#N)C,436.9,30,7
145996541,710.0,C1CCC(CC1)CC(C(=O)NC(CC2CCNC2=O)C(=O)C(=O)NCC3=CC=CC=C3)NC(=O)C=CC4=CC=CC=C4,572.7,42,13
162533740,180.0,C1CC(CCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CC=NO4)C(=O)C(F)Cl)(F)F,507.9,35,7
162680153,180.0,CC(C)(C)CC(C(=O)NN(CCC(=O)N)C(=O)C(F)Cl)NC(=O)C1=NC2=CC=CC=C2N1,468.9,32,8
156906807,230.0,C1CNC2=C(C1C(=O)NC3=CN=CC4=CC=CC=C43)C=C(C=C2)Cl,337.8,24,2
162533656,182.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)C2CC2)NC(=O)C3=CC4=C(N3)C=CC=C4OC,540.6,39,13
156906706,450.0,C1COC2=CC(=C(C=C2C1C(=O)NC3=CN=CC4=CC=CC=C43)Cl)F,356.8,25,2
156906663,236.0,COC1(CCOC2=C1C=C(C=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,368.8,26,3
162533657,186.0,CC(C)CC(C(=O)NC(CC1CCCNC1=O)C=O)NC(=O)C(C(C)C)NC(=O)C2=CC=NC=C2,487.6,35,12
162396461,188.0,CCC(C(C(=O)N1CC2C(C1C(=O)NC(CC3CCNC3=O)C#N)C2(C)C)NC(=O)C(F)(F)F)C(F)(F)F,553.5,38,8
2724385,190.0,CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CC(C7(C6(CCC7C8=CC(=O)OC8)O)C)O)C)C)C)O)O,780.9,55,7
70331219,190.0,CC(C)CC(C(=O)NC(CCC(=O)N(C)C)C(=O)CO)NC(=O)C1=CC2=C(N1)C=CC=C2OC,474.5,34,12
154878592,246.0,C1COC2=C(C1C(=O)NC3=CN=CC4=CC=CC=C43)C=C(C=C2)Cl,338.8,24,2
155803126,190.0,CCCC(C)OC1=CC(=CC(=C1)C2C=C(C(=O)N(C2=O)C3=CN=CC=C3)C4CNC(=O)NC4=O)Cl,496.9,35,7
156906869,874.0,COC1=C(C=C(C=C1)Cl)OCCNC(=O)C2=CC(=O)N=C3C2C(=CC=C3)OC,402.8,28,7
162533759,190.0,C1CC(CC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl)(F)F,475.9,33,7
162533827,190.0,C1CC(CCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CC=NS4)C(=O)CCl)(F)F,506.0,34,7
156906412,191.0,COC1(CCOC2=C1C=C(C=C2F)F)C(=O)NC3=CN=CC4=CC=CC=C43,370.3,27,3
162396417,192.0,CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=CC3=C(N2)C=CC(=C3)C(F)(F)F,491.5,35,7
155803079,196.0,COC1=CC(=C(C=C1)C=CC(=O)N2CC3CCCC3C2C(=O)NC(CC4CCNC4=O)C=O)OC,483.6,35,9
156906500,196.0,C1C(C2=CC(=C(C=C2NC1=O)Cl)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,386.2,26,2
162533640,196.0,COC1=CC(=C(C=C1)C=CC(=O)N2CC3CCCC3C2C(=O)NC(CC4CCNC4=O)C=O)OC,483.6,35,9
156027234,208.0,COC1=C(C=CC(=C1)C2=CNN=C2)N(CC3=CC(=CC=C3)Cl)C(=O)CN4C5=CC=CC=C5N=N4,472.9,34,7
1620,200.0,CC(C)CC(CC(=O)NO)C(=O)NC(C(=O)NC(C)C(=O)NCCN)C(C)(C)C,415.5,29,11
2815231,200.0,COC1=CC=CC(=C1)C(=O)NC2=NC(=NN2)SCC3=CC=C(C=C3)Cl,374.8,25,6
91930254,200.0,CC1=C(C=CC(=C1)C2=CC(=C(C=C2)NN=C3C=CC4=C(C3=O)C(=C(C=C4S(=O)(=O)[O-])S(=O)(=O)[O-])N)C)NN=C5C=CC6=C(C5=O)C(=C(C=C6S(=O)(=O)[O-])S(=O)(=O)[O-])N,868.9,58,9
91933382,200.0,CC(C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(CSCC2=CC3=CC(=C2)CSCC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(CSC3)C(=O)N1)CC(=O)O)CO)CCCN=C(N)N)C(C)O)NC(=O)C(C)N)C(=O)NCC(=O)N)CC4=CC=CC=C4)CC5=CC=CC=C5)CC(=O)O)CC6=CC=C(C=C6)O)O,1873.1,130,22
91933383,200.0,CC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC2CSCC3=CC(=CC(=C3)CSCC(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC2=O)C(C)C)CC4=CC=C(C=C4)O)CC(=O)O)CCCN=C(N)N)CC5=CC=CC=C5)C(=O)NCC(=O)N)CSCC(C(=O)NC(C(=O)NC(C(=O)N1)CCCN=C(N)N)CC(C)C)NC(=O)C(C)N)CC(=O)O)CCC(=O)O)CCC(=O)N,2019.3,140,30
154732739,200.0,C1=CC=C2C(=C1)N=NN2OC(=O)C(=O)C3=CC4=C(C=C3)NC=C4,306.27,23,3
162533658,1000.0,CCCCC1CCC(CC1)OC(=O)NC(CC(C)C)C(=O)NC(CC2CCNC2=O)C(O)S(=O)(=O)O,533.7,36,13
162533770,200.0,C1COCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl,441.9,31,7
156906314,204.0,C1C(C2=C(CN1C(=O)CC#N)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,404.8,29,3
73022577,205.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)C2=C(C=CC=C2OC)OC)NC(=O)C3=CC4=C(N3)C=CC=C4OC,636.7,46,15
156906739,309.0,C1COC2=CC(=C(C=C2C1C(=O)NC3=CN=CC4=CC=CC=C43)Cl)Cl,373.2,25,2
156027233,328.0,COC1=C(C=CC(=C1)N(CC2=CC(=CC=C2)Cl)C(=O)CN3C4=CC=CC=C4N=N3)C5CNNC5,477.0,34,7
156906433,207.0,CS(=O)(=O)N1CC(C2=C(C1)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,415.9,28,3
156906476,207.0,C1CSC2=C(C1C(=O)NC3=CN=CC4=CC=CC=C43)C=C(C=C2)Cl,354.9,24,2
16204417,208.0,C1=CC=C(C(=C1)C2=CC=C(O2)C(=O)OC3=CC(=CN=C3)Cl)[N+](=O)[O-],344.70,24,4
156906971,208.0,C1C(C2=C(C=CC(=C2)Cl)C(=O)N1)C(=O)NC3=CN=CC4=CC=CC=C43,351.8,25,2
162396387,208.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=C(C3=C(N2)C=CC(=C3OC)F)F,475.5,34,9
154702373,210.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)C2=C(C=CC=C2OC)OC)NC(=O)C3=CC4=C(N3)C=CC=C4OC,636.7,46,15
155801621,210.0,CC1=C(C=C(C=C1)NC2CNC2)C(=O)NC(C)C3=CC=CC(=C3)C4=CC=C(S4)CNC5CCC(C5)O,504.7,36,9
162533819,210.0,C1CC(CCC1NC(=O)C(C2=NC=CN=C2)N(C3=CC=C(C=C3)C4=CC=NS4)C(=O)CCl)(F)F,506.0,34,7
156906295,211.0,CCS(=O)(=O)N1CC(C2=C(C1)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,429.9,29,4
156906293,213.0,COCCS(=O)(=O)N1CC(C2=C(C1)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,459.9,31,6
156906312,217.0,C1C(C2=C(CN1S(=O)(=O)C3=NC=CN3)C=CC(=C2)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,467.9,32,4
2746741,219.0,C1=CC=C(C(=C1)NC(=O)NC2=CC=CC(=C2)C(F)(F)F)SC3=NC=C(S3)[N+](=O)[O-],440.4,29,5
3117,220.0,CCN(CC)C(=S)SSC(=S)N(CC)CC,296.5,16,4
5281672,260.0,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,318.23,23,1
72997615,220.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)C)NC(=O)C2=CC3=C(N2)C=CC=C3OC,514.6,37,12
91038393,220.0,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)C)NC(=O)C2=CC3=C(N2)C=CC=C3OC,514.6,37,12
162396337,220.0,C1CC1NC(=O)C(C2=CN=CC=C2)N(C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)CCl,419.9,30,7
162533765,220.0,C1COCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CO4)C(=O)CCl,441.9,31,7
156906320,224.0,CN1C=NC=C1C(=O)N2CC(C3=C(C2)C=CC(=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,445.9,32,3
156906333,224.0,COC(=O)N1CC(C2=C(C1)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,395.8,28,2
156906497,225.0,COC1(CCOC2=C1C=C(C=C2F)F)C(=O)NC3=CN=CC4=CC=CC=C43,370.3,27,3
156906639,370.0,COC1=CC2=C(C=NC=C2C=C1)NC(=O)C3CCOC4=C3C=C(C=C4)Cl,368.8,26,3
162396438,226.0,CC1=NN(C(=C1Cl)C(=O)NC(CC(C)C)C(=O)NC(CC2CCNC2=O)C#N)C,422.9,29,8
162396412,227.0,CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=CC3=C(N2)C=C(C=C3)C(F)(F)F,491.5,35,7
162533821,227.0,C1=CC(=C2C=CNC2=C1)C(=O)OC3=CC(=CN=C3)Br,317.14,19,2
156906262,228.0,CC1=CC2=C(S1)C=NC=C2NC(=O)C3CCOC4=C3C=C(C=C4)Cl,358.8,24,2
441207,230.0,CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CCC7(C6(CCC7C8=CC(=O)OC8)O)C)C)C)C)O)O,764.9,54,7
16749975,230.0,CCCNC(=O)C1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3S2,312.4,22,4
24941262,600.0,CC1=C(C=C(C=C1)N)C(=O)NC(C)C2=CC=CC3=CC=CC=C32,304.4,23,3
44580739,586.0,C1=CC(=CC2=C1C=CN2)C(=O)OC3=CC(=CN=C3)Cl,272.68,19,2
